Domain,Area,Element,Item,Year,Prod_Unit,Production_Value,Price_Unit,Price_Value,Import_Unit,Import_Q,Export_Unit,Export_Q,Temp_Change_Unit,Temp_Change_Value
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2009,tonnes,792.0,PriceIndex,74.22,tonnes,312.0,tonnes,0.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2009,1000 Head,13024.0,USD,2874.6,tonnes,721.0,tonnes,0.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2009,1000 Head,13024.0,PriceIndex,82.26,tonnes,721.0,tonnes,0.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2009,tonnes,19536.0,USD,2874.6,tonnes,721.0,tonnes,0.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2009,tonnes,19536.0,PriceIndex,82.26,tonnes,721.0,tonnes,0.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2009,Head,127.0,PriceIndex,77.14,tonnes,1014.0,tonnes,1.0,Â°C,0.826
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2009,tonnes,58.0,PriceIndex,77.14,tonnes,1014.0,tonnes,1.0,Â°C,0.826
Crops,Brunei Darussalam,Area harvested,Bananas,2010,ha,254.0,PriceIndex,79.52,tonnes,270.0,tonnes,0.0,Â°C,0.877
Crops,Brunei Darussalam,Production,Bananas,2010,tonnes,843.0,PriceIndex,79.52,tonnes,270.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Laying,"Eggs, hen, in shell",2010,1000 Head,1720.0,PriceIndex,79.36,tonnes,544.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Eggs, hen, in shell",2010,tonnes,7015.0,PriceIndex,79.36,tonnes,544.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2010,Head,3400.0,USD,8621.4,tonnes,209.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2010,Head,3400.0,PriceIndex,73.67,tonnes,209.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2010,tonnes,680.0,USD,8621.4,tonnes,209.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2010,tonnes,680.0,PriceIndex,73.67,tonnes,209.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2010,1000 Head,13757.0,USD,3044.2,tonnes,447.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2010,1000 Head,13757.0,PriceIndex,81.66,tonnes,447.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2010,tonnes,20636.0,USD,3044.2,tonnes,447.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2010,tonnes,20636.0,PriceIndex,81.66,tonnes,447.0,tonnes,0.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2010,Head,127.0,PriceIndex,79.06,tonnes,1134.0,tonnes,1.0,Â°C,0.877
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2010,tonnes,50.0,PriceIndex,79.06,tonnes,1134.0,tonnes,1.0,Â°C,0.877
Crops,Brunei Darussalam,Area harvested,Bananas,2011,ha,259.0,PriceIndex,86.19,tonnes,253.0,tonnes,0.0,Â°C,0.502
Crops,Brunei Darussalam,Production,Bananas,2011,tonnes,852.0,PriceIndex,86.19,tonnes,253.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Laying,"Eggs, hen, in shell",2011,1000 Head,1700.0,PriceIndex,86.02,tonnes,907.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Production,"Eggs, hen, in shell",2011,tonnes,7088.0,PriceIndex,86.02,tonnes,907.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2011,Head,5080.0,PriceIndex,79.86,tonnes,188.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2011,tonnes,1016.0,PriceIndex,79.86,tonnes,188.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2011,1000 Head,15308.0,PriceIndex,88.52,tonnes,877.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2011,tonnes,22962.0,PriceIndex,88.52,tonnes,877.0,tonnes,0.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2011,Head,105.0,PriceIndex,85.7,tonnes,1261.0,tonnes,1.0,Â°C,0.502
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2011,tonnes,46.0,PriceIndex,85.7,tonnes,1261.0,tonnes,1.0,Â°C,0.502
Crops,Brunei Darussalam,Area harvested,Bananas,2012,ha,260.0,PriceIndex,94.0,tonnes,299.0,tonnes,0.0,Â°C,0.6779999999999999
Crops,Brunei Darussalam,Production,Bananas,2012,tonnes,850.0,PriceIndex,94.0,tonnes,299.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Laying,"Eggs, hen, in shell",2012,1000 Head,1700.0,PriceIndex,93.81,tonnes,1415.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Production,"Eggs, hen, in shell",2012,tonnes,7068.0,PriceIndex,93.81,tonnes,1415.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2012,Head,4671.0,PriceIndex,87.09,tonnes,243.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2012,tonnes,934.0,PriceIndex,87.09,tonnes,243.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2012,1000 Head,15935.0,PriceIndex,96.53,tonnes,609.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2012,tonnes,23903.0,PriceIndex,96.53,tonnes,609.0,tonnes,0.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2012,Head,100.0,PriceIndex,93.46,tonnes,1754.0,tonnes,1.0,Â°C,0.6779999999999999
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2012,tonnes,42.0,PriceIndex,93.46,tonnes,1754.0,tonnes,1.0,Â°C,0.6779999999999999
Crops,Brunei Darussalam,Area harvested,Bananas,2013,ha,303.0,PriceIndex,93.93,tonnes,1597.0,tonnes,0.0,Â°C,0.846
Crops,Brunei Darussalam,Production,Bananas,2013,tonnes,966.0,PriceIndex,93.93,tonnes,1597.0,tonnes,0.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Laying,"Eggs, hen, in shell",2013,1000 Head,1700.0,PriceIndex,93.74,tonnes,1028.0,tonnes,0.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Production,"Eggs, hen, in shell",2013,tonnes,7039.0,PriceIndex,93.74,tonnes,1028.0,tonnes,0.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2013,Head,2801.0,PriceIndex,87.02,tonnes,427.0,tonnes,21.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2013,tonnes,560.0,PriceIndex,87.02,tonnes,427.0,tonnes,21.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, chicken",2013,1000 Head,17720.0,PriceIndex,96.46,tonnes,684.0,tonnes,27.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Production,"Meat, chicken",2013,tonnes,26580.0,PriceIndex,96.46,tonnes,684.0,tonnes,27.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2013,Head,100.0,PriceIndex,93.39,tonnes,513.0,tonnes,541.0,Â°C,0.846
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2013,tonnes,43.0,PriceIndex,93.39,tonnes,513.0,tonnes,541.0,Â°C,0.846
Crops,Brunei Darussalam,Area harvested,"Rice, paddy",2014,ha,966.0,PriceIndex,194.46,tonnes,0.0,tonnes,18.0,Â°C,0.785
Crops,Brunei Darussalam,Production,"Rice, paddy",2014,tonnes,1382.0,PriceIndex,194.46,tonnes,0.0,tonnes,18.0,Â°C,0.785
Livestock Primary,Brunei Darussalam,Producing Animals/Slaughtered,"Meat, cattle",2014,Head,3861.0,PriceIndex,99.51,tonnes,210.0,tonnes,7.0,Â°C,0.785
Livestock Primary,Brunei Darussalam,Production,"Meat, cattle",2014,tonnes,817.0,PriceIndex,99.51,tonnes,210.0,tonnes,7.0,Â°C,0.785
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2014,Head,100.0,PriceIndex,106.78,tonnes,605.0,tonnes,1683.0,Â°C,0.785
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2014,tonnes,40.0,PriceIndex,106.78,tonnes,605.0,tonnes,1683.0,Â°C,0.785
Crops,Brunei Darussalam,Area harvested,"Rice, paddy",2017,ha,920.0,USD,905.2,tonnes,1251.0,tonnes,0.0,Â°C,1.07
Crops,Brunei Darussalam,Area harvested,"Rice, paddy",2017,ha,920.0,PriceIndex,52.77,tonnes,1251.0,tonnes,0.0,Â°C,1.07
Crops,Brunei Darussalam,Production,"Rice, paddy",2017,tonnes,1527.0,USD,905.2,tonnes,1251.0,tonnes,0.0,Â°C,1.07
Crops,Brunei Darussalam,Production,"Rice, paddy",2017,tonnes,1527.0,PriceIndex,52.77,tonnes,1251.0,tonnes,0.0,Â°C,1.07
Livestock Primary,Brunei Darussalam,Milk Animals,"Milk, whole fresh cow",2017,Head,122.0,PriceIndex,94.19,tonnes,501.0,tonnes,0.0,Â°C,1.07
Livestock Primary,Brunei Darussalam,Production,"Milk, whole fresh cow",2017,tonnes,55.0,PriceIndex,94.19,tonnes,501.0,tonnes,0.0,Â°C,1.07
Crops,Cambodia,Area harvested,Bananas,2000,ha,30726.0,USD,104.1,tonnes,,tonnes,,Â°C,0.18
Crops,Cambodia,Area harvested,Bananas,2000,ha,30726.0,PriceIndex,22.86,tonnes,,tonnes,,Â°C,0.18
Crops,Cambodia,Production,Bananas,2000,tonnes,146000.0,USD,104.1,tonnes,,tonnes,,Â°C,0.18
Crops,Cambodia,Production,Bananas,2000,tonnes,146000.0,PriceIndex,22.86,tonnes,,tonnes,,Â°C,0.18
Crops,Cambodia,Area harvested,Maize,2000,ha,57404.0,USD,162.7,tonnes,200.0,tonnes,64.0,Â°C,0.18
Crops,Cambodia,Area harvested,Maize,2000,ha,57404.0,PriceIndex,49.07,tonnes,200.0,tonnes,64.0,Â°C,0.18
Crops,Cambodia,Production,Maize,2000,tonnes,156972.0,USD,162.7,tonnes,200.0,tonnes,64.0,Â°C,0.18
Crops,Cambodia,Production,Maize,2000,tonnes,156972.0,PriceIndex,49.07,tonnes,200.0,tonnes,64.0,Â°C,0.18
Crops,Cambodia,Area harvested,"Rice, paddy",2000,ha,1903159.0,USD,96.3,tonnes,23697.0,tonnes,364.0,Â°C,0.18
Crops,Cambodia,Area harvested,"Rice, paddy",2000,ha,1903159.0,PriceIndex,33.99,tonnes,23697.0,tonnes,364.0,Â°C,0.18
Crops,Cambodia,Production,"Rice, paddy",2000,tonnes,4026092.0,USD,96.3,tonnes,23697.0,tonnes,364.0,Â°C,0.18
Crops,Cambodia,Production,"Rice, paddy",2000,tonnes,4026092.0,PriceIndex,33.99,tonnes,23697.0,tonnes,364.0,Â°C,0.18
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2000,Head,472500.0,PriceIndex,44.8,tonnes,33.0,tonnes,0.0,Â°C,0.18
Livestock Primary,Cambodia,Production,"Meat, cattle",2000,tonnes,56700.0,PriceIndex,44.8,tonnes,33.0,tonnes,0.0,Â°C,0.18
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2000,1000 Head,19500.0,PriceIndex,31.18,tonnes,71.0,tonnes,0.0,Â°C,0.18
Livestock Primary,Cambodia,Production,"Meat, chicken",2000,tonnes,19500.0,PriceIndex,31.18,tonnes,71.0,tonnes,0.0,Â°C,0.18
Livestock Primary,Cambodia,Milk Animals,"Milk, whole fresh cow",2000,Head,120000.0,PriceIndex,49.09,tonnes,587.0,tonnes,103.0,Â°C,0.18
Livestock Primary,Cambodia,Production,"Milk, whole fresh cow",2000,tonnes,23976.0,PriceIndex,49.09,tonnes,587.0,tonnes,103.0,Â°C,0.18
Crops,Cambodia,Area harvested,Bananas,2001,ha,34489.0,USD,127.7,tonnes,1.0,tonnes,,Â°C,0.595
Crops,Cambodia,Area harvested,Bananas,2001,ha,34489.0,PriceIndex,28.58,tonnes,1.0,tonnes,,Â°C,0.595
Crops,Cambodia,Production,Bananas,2001,tonnes,146000.0,USD,127.7,tonnes,1.0,tonnes,,Â°C,0.595
Crops,Cambodia,Production,Bananas,2001,tonnes,146000.0,PriceIndex,28.58,tonnes,1.0,tonnes,,Â°C,0.595
Crops,Cambodia,Area harvested,Maize,2001,ha,67213.0,USD,122.6,tonnes,47.0,tonnes,30.0,Â°C,0.595
Crops,Cambodia,Area harvested,Maize,2001,ha,67213.0,PriceIndex,37.68,tonnes,47.0,tonnes,30.0,Â°C,0.595
Crops,Cambodia,Production,Maize,2001,tonnes,185589.0,USD,122.6,tonnes,47.0,tonnes,30.0,Â°C,0.595
Crops,Cambodia,Production,Maize,2001,tonnes,185589.0,PriceIndex,37.68,tonnes,47.0,tonnes,30.0,Â°C,0.595
Crops,Cambodia,Area harvested,"Rice, paddy",2001,ha,1980295.0,USD,105.2,tonnes,20857.0,tonnes,,Â°C,0.595
Crops,Cambodia,Area harvested,"Rice, paddy",2001,ha,1980295.0,PriceIndex,37.85,tonnes,20857.0,tonnes,,Â°C,0.595
Crops,Cambodia,Production,"Rice, paddy",2001,tonnes,4099016.0,USD,105.2,tonnes,20857.0,tonnes,,Â°C,0.595
Crops,Cambodia,Production,"Rice, paddy",2001,tonnes,4099016.0,PriceIndex,37.85,tonnes,20857.0,tonnes,,Â°C,0.595
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2001,Head,485000.0,PriceIndex,36.99,tonnes,44.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Production,"Meat, cattle",2001,tonnes,58200.0,PriceIndex,36.99,tonnes,44.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2001,1000 Head,20000.0,USD,2197.3,tonnes,6.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2001,1000 Head,20000.0,PriceIndex,53.96,tonnes,6.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Production,"Meat, chicken",2001,tonnes,20000.0,USD,2197.3,tonnes,6.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Production,"Meat, chicken",2001,tonnes,20000.0,PriceIndex,53.96,tonnes,6.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Milk Animals,"Milk, whole fresh cow",2001,Head,120000.0,PriceIndex,49.31,tonnes,2498.0,tonnes,0.0,Â°C,0.595
Livestock Primary,Cambodia,Production,"Milk, whole fresh cow",2001,tonnes,23980.0,PriceIndex,49.31,tonnes,2498.0,tonnes,0.0,Â°C,0.595
Crops,Cambodia,Area harvested,Bananas,2002,ha,34500.0,USD,92.0,tonnes,,tonnes,,Â°C,0.629
Crops,Cambodia,Area harvested,Bananas,2002,ha,34500.0,PriceIndex,20.58,tonnes,,tonnes,,Â°C,0.629
Crops,Cambodia,Production,Bananas,2002,tonnes,146000.0,USD,92.0,tonnes,,tonnes,,Â°C,0.629
Crops,Cambodia,Production,Bananas,2002,tonnes,146000.0,PriceIndex,20.58,tonnes,,tonnes,,Â°C,0.629
Crops,Cambodia,Area harvested,Maize,2002,ha,71594.0,USD,74.1,tonnes,165.0,tonnes,3.0,Â°C,0.629
Crops,Cambodia,Area harvested,Maize,2002,ha,71594.0,PriceIndex,22.77,tonnes,165.0,tonnes,3.0,Â°C,0.629
Crops,Cambodia,Production,Maize,2002,tonnes,148897.0,USD,74.1,tonnes,165.0,tonnes,3.0,Â°C,0.629
Crops,Cambodia,Production,Maize,2002,tonnes,148897.0,PriceIndex,22.77,tonnes,165.0,tonnes,3.0,Â°C,0.629
Crops,Cambodia,Area harvested,"Rice, paddy",2002,ha,1994645.0,USD,120.1,tonnes,17843.0,tonnes,,Â°C,0.629
Crops,Cambodia,Area harvested,"Rice, paddy",2002,ha,1994645.0,PriceIndex,43.17,tonnes,17843.0,tonnes,,Â°C,0.629
Crops,Cambodia,Production,"Rice, paddy",2002,tonnes,3822509.0,USD,120.1,tonnes,17843.0,tonnes,,Â°C,0.629
Crops,Cambodia,Production,"Rice, paddy",2002,tonnes,3822509.0,PriceIndex,43.17,tonnes,17843.0,tonnes,,Â°C,0.629
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2002,Head,445000.0,PriceIndex,49.28,tonnes,14.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Production,"Meat, cattle",2002,tonnes,53400.0,PriceIndex,49.28,tonnes,14.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2002,1000 Head,19008.0,USD,2328.8,tonnes,10.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2002,1000 Head,19008.0,PriceIndex,57.13,tonnes,10.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Production,"Meat, chicken",2002,tonnes,19008.0,USD,2328.8,tonnes,10.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Production,"Meat, chicken",2002,tonnes,19008.0,PriceIndex,57.13,tonnes,10.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Milk Animals,"Milk, whole fresh cow",2002,Head,120000.0,PriceIndex,49.28,tonnes,3915.0,tonnes,0.0,Â°C,0.629
Livestock Primary,Cambodia,Production,"Milk, whole fresh cow",2002,tonnes,23984.0,PriceIndex,49.28,tonnes,3915.0,tonnes,0.0,Â°C,0.629
Crops,Cambodia,Area harvested,Bananas,2003,ha,33000.0,USD,83.1,tonnes,0.0,tonnes,,Â°C,0.649
Crops,Cambodia,Area harvested,Bananas,2003,ha,33000.0,PriceIndex,18.86,tonnes,0.0,tonnes,,Â°C,0.649
Crops,Cambodia,Production,Bananas,2003,tonnes,140000.0,USD,83.1,tonnes,0.0,tonnes,,Â°C,0.649
Crops,Cambodia,Production,Bananas,2003,tonnes,140000.0,PriceIndex,18.86,tonnes,0.0,tonnes,,Â°C,0.649
Crops,Cambodia,Area harvested,Maize,2003,ha,83953.0,USD,96.6,tonnes,299.0,tonnes,764.0,Â°C,0.649
Crops,Cambodia,Area harvested,Maize,2003,ha,83953.0,PriceIndex,30.15,tonnes,299.0,tonnes,764.0,Â°C,0.649
Crops,Cambodia,Production,Maize,2003,tonnes,314591.0,USD,96.6,tonnes,299.0,tonnes,764.0,Â°C,0.649
Crops,Cambodia,Production,Maize,2003,tonnes,314591.0,PriceIndex,30.15,tonnes,299.0,tonnes,764.0,Â°C,0.649
Crops,Cambodia,Area harvested,"Rice, paddy",2003,ha,2242036.0,USD,105.2,tonnes,6620.0,tonnes,,Â°C,0.649
Crops,Cambodia,Area harvested,"Rice, paddy",2003,ha,2242036.0,PriceIndex,38.4,tonnes,6620.0,tonnes,,Â°C,0.649
Crops,Cambodia,Production,"Rice, paddy",2003,tonnes,4710957.0,USD,105.2,tonnes,6620.0,tonnes,,Â°C,0.649
Crops,Cambodia,Production,"Rice, paddy",2003,tonnes,4710957.0,PriceIndex,38.4,tonnes,6620.0,tonnes,,Â°C,0.649
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2003,Head,446000.0,PriceIndex,49.81,tonnes,8.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Production,"Meat, cattle",2003,tonnes,53520.0,PriceIndex,49.81,tonnes,8.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2003,1000 Head,18250.0,USD,2160.8,tonnes,12.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2003,1000 Head,18250.0,PriceIndex,53.84,tonnes,12.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Production,"Meat, chicken",2003,tonnes,18250.0,USD,2160.8,tonnes,12.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Production,"Meat, chicken",2003,tonnes,18250.0,PriceIndex,53.84,tonnes,12.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Milk Animals,"Milk, whole fresh cow",2003,Head,119400.0,PriceIndex,49.81,tonnes,4334.0,tonnes,0.0,Â°C,0.649
Livestock Primary,Cambodia,Production,"Milk, whole fresh cow",2003,tonnes,23887.0,PriceIndex,49.81,tonnes,4334.0,tonnes,0.0,Â°C,0.649
Crops,Cambodia,Area harvested,Bananas,2004,ha,32000.0,USD,141.9,tonnes,0.0,tonnes,,Â°C,0.491
Crops,Cambodia,Area harvested,Bananas,2004,ha,32000.0,PriceIndex,32.58,tonnes,0.0,tonnes,,Â°C,0.491
Crops,Cambodia,Production,Bananas,2004,tonnes,134000.0,USD,141.9,tonnes,0.0,tonnes,,Â°C,0.491
Crops,Cambodia,Production,Bananas,2004,tonnes,134000.0,PriceIndex,32.58,tonnes,0.0,tonnes,,Â°C,0.491
Crops,Cambodia,Area harvested,Maize,2004,ha,77304.0,USD,124.5,tonnes,1767.0,tonnes,64276.0,Â°C,0.491
Crops,Cambodia,Area harvested,Maize,2004,ha,77304.0,PriceIndex,39.25,tonnes,1767.0,tonnes,64276.0,Â°C,0.491
Crops,Cambodia,Production,Maize,2004,tonnes,256665.0,USD,124.5,tonnes,1767.0,tonnes,64276.0,Â°C,0.491
Crops,Cambodia,Production,Maize,2004,tonnes,256665.0,PriceIndex,39.25,tonnes,1767.0,tonnes,64276.0,Â°C,0.491
Crops,Cambodia,Area harvested,"Rice, paddy",2004,ha,2109050.0,USD,133.5,tonnes,100.0,tonnes,,Â°C,0.491
Crops,Cambodia,Area harvested,"Rice, paddy",2004,ha,2109050.0,PriceIndex,49.24,tonnes,100.0,tonnes,,Â°C,0.491
Crops,Cambodia,Production,"Rice, paddy",2004,tonnes,4170284.0,USD,133.5,tonnes,100.0,tonnes,,Â°C,0.491
Crops,Cambodia,Production,"Rice, paddy",2004,tonnes,4170284.0,PriceIndex,49.24,tonnes,100.0,tonnes,,Â°C,0.491
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2004,Head,456000.0,PriceIndex,52.85,tonnes,2.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Production,"Meat, cattle",2004,tonnes,54720.0,PriceIndex,52.85,tonnes,2.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2004,1000 Head,18300.0,USD,2555.7,tonnes,0.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2004,1000 Head,18300.0,PriceIndex,64.37,tonnes,0.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Production,"Meat, chicken",2004,tonnes,18300.0,USD,2555.7,tonnes,0.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Production,"Meat, chicken",2004,tonnes,18300.0,PriceIndex,64.37,tonnes,0.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Milk Animals,"Milk, whole fresh cow",2004,Head,122000.0,PriceIndex,52.85,tonnes,3030.0,tonnes,0.0,Â°C,0.491
Livestock Primary,Cambodia,Production,"Milk, whole fresh cow",2004,tonnes,24325.0,PriceIndex,52.85,tonnes,3030.0,tonnes,0.0,Â°C,0.491
Crops,Cambodia,Area harvested,Bananas,2005,ha,29980.0,USD,217.5,tonnes,0.0,tonnes,,Â°C,0.664
Crops,Cambodia,Area harvested,Bananas,2005,ha,29980.0,PriceIndex,50.87,tonnes,0.0,tonnes,,Â°C,0.664
Crops,Cambodia,Production,Bananas,2005,tonnes,129000.0,USD,217.5,tonnes,0.0,tonnes,,Â°C,0.664
Crops,Cambodia,Production,Bananas,2005,tonnes,129000.0,PriceIndex,50.87,tonnes,0.0,tonnes,,Â°C,0.664
Crops,Cambodia,Area harvested,Maize,2005,ha,70480.0,USD,135.4,tonnes,1525.0,tonnes,22788.0,Â°C,0.664
Crops,Cambodia,Area harvested,Maize,2005,ha,70480.0,PriceIndex,43.49,tonnes,1525.0,tonnes,22788.0,Â°C,0.664
Crops,Cambodia,Production,Maize,2005,tonnes,247760.0,USD,135.4,tonnes,1525.0,tonnes,22788.0,Â°C,0.664
Crops,Cambodia,Production,Maize,2005,tonnes,247760.0,PriceIndex,43.49,tonnes,1525.0,tonnes,22788.0,Â°C,0.664
Crops,Cambodia,Area harvested,"Rice, paddy",2005,ha,2414500.0,USD,146.9,tonnes,700.0,tonnes,,Â°C,0.664
Crops,Cambodia,Area harvested,"Rice, paddy",2005,ha,2414500.0,PriceIndex,55.21,tonnes,700.0,tonnes,,Â°C,0.664
Crops,Cambodia,Production,"Rice, paddy",2005,tonnes,5986200.0,USD,146.9,tonnes,700.0,tonnes,,Â°C,0.664
Crops,Cambodia,Production,"Rice, paddy",2005,tonnes,5986200.0,PriceIndex,55.21,tonnes,700.0,tonnes,,Â°C,0.664
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, cattle",2005,Head,478000.0,PriceIndex,56.26,tonnes,1.0,tonnes,0.0,Â°C,0.664
Livestock Primary,Cambodia,Production,"Meat, cattle",2005,tonnes,57360.0,PriceIndex,56.26,tonnes,1.0,tonnes,0.0,Â°C,0.664
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2005,1000 Head,17200.0,USD,2920.0,tonnes,2.0,tonnes,0.0,Â°C,0.664
Livestock Primary,Cambodia,Producing Animals/Slaughtered,"Meat, chicken",2005,1000 Head,17200.0,PriceIndex,74.94,tonnes,2.0,tonnes,0.0,Â°C,0.664
Livestock Primary,Cambodia,Production,"Meat, chicken",2005,tonnes,17200.0,USD,2920.0,tonnes,2.0,tonnes,0.0,Â°C,0.664
