Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2010","2010","tonnes","125","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2011","2011","tonnes","9","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2012","2012","tonnes","7","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2013","2013","tonnes","11","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1058","Meat, chicken","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2000","2000","tonnes","436","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2001","2001","tonnes","429","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2002","2002","tonnes","599","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2003","2003","tonnes","268","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2004","2004","tonnes","55","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2005","2005","tonnes","53","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2006","2006","tonnes","55","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2007","2007","tonnes","1009","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2008","2008","tonnes","859","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2009","2009","tonnes","757","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2010","2010","tonnes","638","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2011","2011","tonnes","531","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2012","2012","tonnes","270","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2013","2013","tonnes","839","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2014","2014","tonnes","1115","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2015","2015","tonnes","2573","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2016","2016","tonnes","3500","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1069","Meat, duck","2017","2017","tonnes","617","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2000","2000","tonnes","6","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2001","2001","tonnes","15","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2002","2002","tonnes","15","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2003","2003","tonnes","24","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2004","2004","tonnes","2","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2005","2005","tonnes","126","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2006","2006","tonnes","221","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2007","2007","tonnes","109","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2008","2008","tonnes","168","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2009","2009","tonnes","207","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2010","2010","tonnes","29","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2011","2011","tonnes","227","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2012","2012","tonnes","51","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2013","2013","tonnes","147","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2014","2014","tonnes","818","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2015","2015","tonnes","113","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","1017","Meat, goat","2017","2017","tonnes","4","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2000","2000","tonnes","586","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2001","2001","tonnes","677","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2002","2002","tonnes","467","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2003","2003","tonnes","452","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2004","2004","tonnes","518","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2005","2005","tonnes","703","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2006","2006","tonnes","491","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2007","2007","tonnes","462","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2008","2008","tonnes","531","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2009","2009","tonnes","637","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2010","2010","tonnes","758","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2011","2011","tonnes","768","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2012","2012","tonnes","1125","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2013","2013","tonnes","1212","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2014","2014","tonnes","1112","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2015","2015","tonnes","2620","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2016","2016","tonnes","2095","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2017","2017","tonnes","4213","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","977","Meat, sheep","2018","2018","tonnes","2034","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2000","2000","tonnes","929","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2001","2001","tonnes","4652","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2002","2002","tonnes","4459","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2003","2003","tonnes","5110","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2004","2004","tonnes","6314","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2005","2005","tonnes","8711","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2006","2006","tonnes","7014","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2007","2007","tonnes","11620","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2008","2008","tonnes","14160","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2009","2009","tonnes","6558","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2010","2010","tonnes","518","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2011","2011","tonnes","468","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2012","2012","tonnes","222","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2013","2013","tonnes","147","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2014","2014","tonnes","237","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2015","2015","tonnes","84","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2016","2016","tonnes","185","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2017","2017","tonnes","252","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","882","Milk, whole fresh cow","2018","2018","tonnes","281","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2000","2000","tonnes","3767","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2001","2001","tonnes","141","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2002","2002","tonnes","9499","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2003","2003","tonnes","4014","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2004","2004","tonnes","4320","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2005","2005","tonnes","10644","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2006","2006","tonnes","11416","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2007","2007","tonnes","1154","*","Unofficial figure"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2008","2008","tonnes","8822","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2009","2009","tonnes","21138","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2010","2010","tonnes","46720","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2011","2011","tonnes","23344","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2012","2012","tonnes","616","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2013","2013","tonnes","65561","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2014","2014","tonnes","299","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2015","2015","tonnes","7572","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2016","2016","tonnes","2658","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2017","2017","tonnes","2528","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","257","Oil, palm","2018","2018","tonnes","806","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2000","2000","tonnes","13358","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2001","2001","tonnes","12964","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2002","2002","tonnes","12913","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2003","2003","tonnes","12343","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2004","2004","tonnes","17385","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2005","2005","tonnes","22133","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2006","2006","tonnes","21228","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2007","2007","tonnes","25449","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2008","2008","tonnes","38897","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2009","2009","tonnes","33862","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2010","2010","tonnes","52545","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2011","2011","tonnes","74651","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2012","2012","tonnes","58369","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2013","2013","tonnes","28405","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2014","2014","tonnes","69982","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2015","2015","tonnes","41357","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2016","2016","tonnes","103732","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2017","2017","tonnes","142148","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","403","Onions, dry","2018","2018","tonnes","120921","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2000","2000","tonnes","56711","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2001","2001","tonnes","47946","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2002","2002","tonnes","32929","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2003","2003","tonnes","42008","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2004","2004","tonnes","48927","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2005","2005","tonnes","53071","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2006","2006","tonnes","78462","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2007","2007","tonnes","107649","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2008","2008","tonnes","128015","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2009","2009","tonnes","67330","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2010","2010","tonnes","73270","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2011","2011","tonnes","160467","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2012","2012","tonnes","96993","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2013","2013","tonnes","96139","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2014","2014","tonnes","74903","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2015","2015","tonnes","17429","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2016","2016","tonnes","1219","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","402","Onions, shallots, green","2018","2018","tonnes","0","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2000","2000","tonnes","1795","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2001","2001","tonnes","7328","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2002","2002","tonnes","19662","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2003","2003","tonnes","3071","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2004","2004","tonnes","6259","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2005","2005","tonnes","1918","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2006","2006","tonnes","220","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2007","2007","tonnes","1629","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2008","2008","tonnes","4029","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2009","2009","tonnes","5768","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2010","2010","tonnes","4212","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2011","2011","tonnes","5944","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2012","2012","tonnes","23764","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2013","2013","tonnes","1218","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2014","2014","tonnes","1394","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2015","2015","tonnes","1413","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2016","2016","tonnes","2141","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2017","2017","tonnes","3145","","Official data"
"TP","Crops and livestock products","101","Indonesia","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","229","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2004","2004","tonnes","24","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2005","2005","tonnes","5","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2006","2006","tonnes","1406","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2007","2007","tonnes","669","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2008","2008","tonnes","526","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2009","2009","tonnes","1347","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2010","2010","tonnes","7210","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2011","2011","tonnes","4429","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2012","2012","tonnes","14","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2013","2013","tonnes","14","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2015","2015","tonnes","2280","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2016","2016","tonnes","331","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2017","2017","tonnes","128","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","486","Bananas","2018","2018","tonnes","628","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","125","Cassava","2014","2014","tonnes","5","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","125","Cassava","2015","2015","tonnes","12","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","125","Cassava","2016","2016","tonnes","7","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","125","Cassava","2017","2017","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","125","Cassava","2018","2018","tonnes","11","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2003","2003","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2004","2004","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2005","2005","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2006","2006","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2007","2007","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2008","2008","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2014","2014","tonnes","8","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2016","2016","tonnes","0","","Official data"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2017","2017","tonnes","38","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","1062","Eggs, hen, in shell","2018","2018","tonnes","100","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","406","Garlic","2014","2014","tonnes","66","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","406","Garlic","2015","2015","tonnes","368","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","406","Garlic","2016","2016","tonnes","481","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","406","Garlic","2017","2017","tonnes","407","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","406","Garlic","2018","2018","tonnes","548","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2000","2000","tonnes","400","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2001","2001","tonnes","15","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2002","2002","tonnes","13335","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2003","2003","tonnes","1230","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2004","2004","tonnes","923","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2005","2005","tonnes","938","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2006","2006","tonnes","1192","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2007","2007","tonnes","1280","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2008","2008","tonnes","1517","*","Unofficial figure"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2010","2010","tonnes","353","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2011","2011","tonnes","856","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2012","2012","tonnes","941","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2013","2013","tonnes","1489","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2014","2014","tonnes","2207","R","Estimated data using trading partners database"
"TP","Crops and livestock products","120","Lao People's Democratic Republic","5610","Import Quantity","56","Maize","2015","2015","tonnes","754","*","Unofficial figure"
